match_id,side_proxy,team,old_picks,scoreboard_picks,corrected,scoreboard_pick_count
Arabian League/2026 Season/Summer Promotion_Round 1_3_2,red,GnG Amazigh,Xin Zhao + Yunara + Lulu + Hwei + Kled,Kled + Xin Zhao + Hwei + Yunara + Lulu,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_1,blue,Mind Blue eSports,Karma + Ezreal + Jarvan IV + Rumble + Azir,Rumble + Jarvan IV + Azir + Ezreal + Karma,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_1,red,FUSE,Nautilus + Aphelios + Dr. Mundo + Mel + Sion,Sion + Dr. Mundo + Mel + Aphelios + Nautilus,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_2,blue,Ruddy Corporation,Ashe + Aatrox + Milio + Viktor + Kennen,Kennen + Aatrox + Viktor + Ashe + Milio,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_2,red,Deer Gaming,Seraphine + Varus + Ambessa + Pantheon + Galio,Ambessa + Pantheon + Galio + Varus + Seraphine,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_3_4,blue,Andromeda Gaming,Mel + Thresh + Viego + Veigar + Malphite,Malphite + Viego + Mel + Veigar + Thresh,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_3_4,red,CITA Kaizen Academy,Yunara + Lulu + Cassiopeia + Amumu + Mordekaiser,Mordekaiser + Amumu + Cassiopeia + Yunara + Lulu,False,5
LES/2026 Season/Spring Playoffs_Semifinals_1_4,blue,Team Heretics Academy,Orianna + Olaf + Jhin + Renekton + Rakan,Renekton + Olaf + Orianna + Jhin + Rakan,False,5
LES/2026 Season/Spring Playoffs_Semifinals_1_4,red,Barça eSports,Lux + Skarner + Leona + Kai'Sa + Jayce,Jayce + Skarner + Lux + Kai'Sa + Leona,False,5
LFL/2026 Season/Spring Playoffs_Finals_1_3,blue,Solary,Anivia + Jhin + Bard + Rek'Sai + Twisted Fate,Anivia + Rek'Sai + Twisted Fate + Jhin + Bard,False,5
LFL/2026 Season/Spring Playoffs_Finals_1_3,red,Galions,Caitlyn + Jarvan IV + Akali + Pyke + Irelia,Irelia + Jarvan IV + Akali + Caitlyn + Pyke,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_2,blue,FUSE,Pantheon + Bard + Jhin + Syndra + K'Sante,K'Sante + Pantheon + Syndra + Jhin + Bard,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_2,red,Mind Blue eSports,Viktor + Caitlyn + Pyke + Rek'Sai + Fiora,Fiora + Rek'Sai + Viktor + Caitlyn + Pyke,False,5
Arabian League/2026 Season/Summer Promotion_Round 1_3_3,blue,GnG Amazigh,Nautilus + Ziggs + Vi + Yone + Illaoi,Illaoi + Vi + Yone + Ziggs + Nautilus,False,5
Arabian League/2026 Season/Summer Promotion_Round 1_3_3,red,NextGeneration Esports,Leona + Senna + Sion + Skarner + Ahri,Sion + Skarner + Ahri + Senna + Leona,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_3,blue,Ruddy Corporation,Lulu + Jinx + Dr. Mundo + Ornn + Qiyana,Ornn + Dr. Mundo + Qiyana + Jinx + Lulu,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_3,red,Deer Gaming,Nocturne + Yunara + Anivia + Soraka + K'Sante,K'Sante + Nocturne + Anivia + Yunara + Soraka,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_1,blue,Otter Side,Karma + Caitlyn + Ryze + Nocturne + Sion,Sion + Nocturne + Ryze + Caitlyn + Karma,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_1,red,Bubliki,Jarvan IV + Ezreal + Anivia + Bard + Gwen,Gwen + Jarvan IV + Anivia + Ezreal + Bard,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_3_5,blue,Andromeda Gaming,Hecarim + Lucian + Milio + Anivia + Riven,Riven + Hecarim + Anivia + Lucian + Milio,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_3_5,red,CITA Kaizen Academy,Viktor + Lee Sin + Zac + Bard + Miss Fortune,Zac + Lee Sin + Viktor + Miss Fortune + Bard,False,5
LFL/2026 Season/Spring Playoffs_Finals_1_4,blue,Galions,Pantheon + Gnar + Kog'Maw + Miss Fortune + Rell,Gnar + Pantheon + Kog'Maw + Miss Fortune + Rell,False,5
LFL/2026 Season/Spring Playoffs_Finals_1_4,red,Solary,Zaahen + Viktor + Jax + Aphelios + Lulu,Jax + Zaahen + Viktor + Aphelios + Lulu,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_3,blue,Mind Blue eSports,Ryze + Varus + Nocturne + Sivir + Rakan,Varus + Nocturne + Ryze + Sivir + Rakan,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_3,red,FUSE,Malzahar + Jinx + Diana + Tahm Kench + Jax,Jax + Diana + Malzahar + Jinx + Tahm Kench,False,5
Arabian League/2026 Season/Summer Promotion_Round 1_3_4,blue,GnG Amazigh,K'Sante + Blitzcrank + Miss Fortune + Rengar + Aurora,K'Sante + Rengar + Aurora + Miss Fortune + Blitzcrank,False,5
Arabian League/2026 Season/Summer Promotion_Round 1_3_4,red,NextGeneration Esports,Ashe + Seraphine + Poppy + Viego + Irelia,Poppy + Viego + Irelia + Ashe + Seraphine,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_4,blue,Deer Gaming,Vi + Pyke + Zeri + Lux + Rumble,Rumble + Vi + Lux + Zeri + Pyke,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_4,red,Ruddy Corporation,Senna + Tahm Kench + Vex + Rek'Sai + Gragas,Gragas + Rek'Sai + Vex + Senna + Tahm Kench,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_2,blue,Bubliki,Pantheon + Lulu + Yunara + Malzahar + Ornn,Ornn + Pantheon + Malzahar + Yunara + Lulu,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_2,red,Otter Side,Ashe + Skarner + Nautilus + Cassiopeia + Ambessa,Ambessa + Skarner + Cassiopeia + Ashe + Nautilus,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_4,blue,Mind Blue eSports,Wukong + Rell + Kai'Sa + Zoe + Aatrox,Aatrox + Wukong + Zoe + Kai'Sa + Rell,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_4,red,FUSE,Lee Sin + Aurora + Xayah + Braum + Gnar,Gnar + Lee Sin + Aurora + Xayah + Braum,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_5,blue,Ruddy Corporation,Jhin + Bard + Mel + Trundle + Renekton,Renekton + Trundle + Mel + Jhin + Bard,False,5
NLC/2026 Season/Spring Playoffs_Round 3_1_5,red,Deer Gaming,Xayah + Rakan + Xerath + Skarner + Cho'Gath,Cho'Gath + Skarner + Xerath + Xayah + Rakan,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_3,blue,Bubliki,Varus + Wukong + Hwei + Alistar + Tristana,Varus + Wukong + Hwei + Tristana + Alistar,False,5
LPLOL/2026 Season/Spring Playoffs_Finals_1_3,red,Otter Side,Neeko + Viktor + Maokai + Jhin + Twisted Fate,Twisted Fate + Maokai + Viktor + Jhin + Neeko,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_1,blue,Barulhinhos,Annie + Ashe + Seraphine + Lee Sin + Sion,Sion + Lee Sin + Annie + Ashe + Seraphine,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_1,red,Team Solid (Brazilian Team),Milio + Lucian + Akali + Wukong + Gwen,Gwen + Wukong + Akali + Lucian + Milio,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_2,blue,Team Solid (Brazilian Team),Jarvan IV + Bard + Sivir + Cassiopeia + K'Sante,K'Sante + Jarvan IV + Cassiopeia + Sivir + Bard,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_2,red,Barulhinhos,Ezreal + Vi + Alistar + Azir + Garen,Garen + Vi + Azir + Ezreal + Alistar,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_3,blue,Team Solid (Brazilian Team),Ryze + Nautilus + Trundle + Miss Fortune + Olaf,Gnar + Xin Zhao + Viktor + Corki + Karma,True,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_3,red,Barulhinhos,Karma + Xin Zhao + Viktor + Corki + Gnar,Olaf + Trundle + Ryze + Miss Fortune + Nautilus,True,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_4,blue,Team Solid (Brazilian Team),Caitlyn + Lux + Ahri + Renekton + Skarner,Renekton + Skarner + Ahri + Caitlyn + Lux,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_1_4,red,Barulhinhos,Neeko + Jhin + Mel + Sejuani + Jax,Jax + Sejuani + Mel + Jhin + Neeko,False,5
LJL/2026 Season/Spring Series_Week 6_3_1,blue,RAYN Clocks,Viktor + Jarvan IV + Miss Fortune + Braum + Renekton,Renekton + Jarvan IV + Viktor + Miss Fortune + Braum,False,5
LJL/2026 Season/Spring Series_Week 6_3_1,red,L Guide Gaming,Varus + Lee Sin + Ryze + Rell + Gnar,Gnar + Lee Sin + Ryze + Varus + Rell,False,5
LJL/2026 Season/Spring Series_Week 6_3_2,blue,RAYN Clocks,Ezreal + Nocturne + Neeko + Gwen + K'Sante,Gwen + Nocturne + K'Sante + Ezreal + Neeko,False,5
LJL/2026 Season/Spring Series_Week 6_3_2,red,L Guide Gaming,Rumble + Kai'Sa + Nautilus + Wukong + Annie,Rumble + Wukong + Annie + Kai'Sa + Nautilus,False,5
LJL/2026 Season/Spring Series_Week 6_4_1,blue,FENNEL,Orianna + Lee Sin + Varus + K'Sante + Nautilus,K'Sante + Lee Sin + Orianna + Varus + Nautilus,False,5
LJL/2026 Season/Spring Series_Week 6_4_1,red,Rising Gaming,Akali + Pantheon + Rumble + Jhin + Leona,Rumble + Pantheon + Akali + Jhin + Leona,False,5
LJL/2026 Season/Spring Series_Week 6_4_2,blue,FENNEL,Naafiri + Sivir + Karma + Taliyah + Sion,Sion + Naafiri + Taliyah + Sivir + Karma,False,5
LJL/2026 Season/Spring Series_Week 6_4_2,red,Rising Gaming,Nocturne + Ezreal + Alistar + Gnar + Zoe,Gnar + Nocturne + Zoe + Ezreal + Alistar,False,5
LES/2026 Season/Spring Playoffs_Semifinals_2_1,blue,Movistar KOI Fénix,Orianna + Kalista + Renata Glasc + Pantheon + Rumble,Sion + Wukong + Viktor + Lucian + Milio,True,5
LES/2026 Season/Spring Playoffs_Semifinals_2_1,red,UCAM Esports,Lucian + Milio + Viktor + Wukong + Sion,Rumble + Pantheon + Orianna + Kalista + Renata Glasc,True,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_1,blue,Diversion Gaming,Karma + Ezreal + Vi + Viktor + Sion,Sion + Vi + Viktor + Ezreal + Karma,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_1,red,Priority,Lulu + Xin Zhao + Yunara + Ahri + Dr. Mundo,Dr. Mundo + Xin Zhao + Ahri + Yunara + Lulu,False,5
LES/2026 Season/Spring Playoffs_Semifinals_2_2,blue,UCAM Esports,Seraphine + Skarner + Ashe + Gnar + Akali,Vayne + Xin Zhao + Hwei + Jhin + Leona,True,5
LES/2026 Season/Spring Playoffs_Semifinals_2_2,red,Movistar KOI Fénix,Xin Zhao + Jhin + Leona + Hwei + Vayne,Gnar + Skarner + Akali + Ashe + Seraphine,True,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_2,blue,Diversion Gaming,Cho'Gath + Jarvan IV + Taliyah + Samira + Nautilus,Cho'Gath + Jarvan IV + Taliyah + Samira + Nautilus,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_2,red,Priority,Ornn + Nocturne + Azir + Ashe + Seraphine,Ornn + Nocturne + Azir + Ashe + Seraphine,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_3,blue,Diversion Gaming,Darius + Amumu + Syndra + Varus + Neeko,Darius + Amumu + Syndra + Varus + Neeko,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 1_4_3,red,Priority,Zac + Wukong + Cassiopeia + Smolder + Milio,Zac + Wukong + Cassiopeia + Smolder + Milio,False,5
LES/2026 Season/Spring Playoffs_Semifinals_2_3,blue,Movistar KOI Fénix,Anivia + Xayah + Rakan + Renekton + Sejuani,Aurora + Vi + Taliyah + Jinx + Lulu,True,5
LES/2026 Season/Spring Playoffs_Semifinals_2_3,red,UCAM Esports,Vi + Aurora + Lulu + Jinx + Taliyah,Renekton + Sejuani + Anivia + Xayah + Rakan,True,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_1,blue,Pyramid IV Esports,Orianna + Jarvan IV + Ezreal + Shen + Nautilus,Shen + Jarvan IV + Orianna + Ezreal + Nautilus,False,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_1,red,JSK Esports,Nocturne + Akali + Kai'Sa + Sion + Alistar,Sion + Nocturne + Akali + Kai'Sa + Alistar,False,5
LES/2026 Season/Spring Playoffs_Semifinals_2_4,blue,Movistar KOI Fénix,Jarvan IV + Senna + Nautilus + LeBlanc + Olaf,Zaahen + Poppy + Cassiopeia + Smolder + Rell,True,5
LES/2026 Season/Spring Playoffs_Semifinals_2_4,red,UCAM Esports,Cassiopeia + Poppy + Smolder + Rell + Zaahen,Olaf + Jarvan IV + LeBlanc + Senna + Nautilus,True,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_2,blue,JSK Esports,Gnar + Xin Zhao + LeBlanc + Kog'Maw + Braum,Gnar + Xin Zhao + LeBlanc + Kog'Maw + Braum,False,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_2,red,Pyramid IV Esports,Renekton + Sejuani + Ahri + Aphelios + Rell,Renekton + Sejuani + Ahri + Aphelios + Rell,False,5
LES/2026 Season/Spring Playoffs_Semifinals_2_5,blue,UCAM Esports,Ryze + Sivir + Alistar + Kindred + Ambessa,K'Sante + Trundle + Tristana + Kai'Sa + Neeko,True,5
LES/2026 Season/Spring Playoffs_Semifinals_2_5,red,Movistar KOI Fénix,Neeko + Tristana + K'Sante + Trundle + Kai'Sa,Ambessa + Kindred + Ryze + Sivir + Alistar,True,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_3,blue,Pyramid IV Esports,Aurora + Corki + Leona + Zaahen + Kennen,Kennen + Zaahen + Aurora + Corki + Leona,False,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_3,red,JSK Esports,Viktor + Nami + Lucian + Wukong + Jayce,Jayce + Wukong + Viktor + Lucian + Nami,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,blue,Marere Invokers,Nocturne + Lucian + Ryze + Rell + Sion,Ambessa + Wukong + Anivia + Varus + Nautilus,True,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,red,Kuma eSports B,Varus + Wukong + Anivia + Nautilus + Ambessa,Sion + Nocturne + Ryze + Lucian + Rell,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_1,blue,Winthrop University,Sion + Wukong + Orianna + Jhin + Neeko,Sion + Wukong + Orianna + Jhin + Neeko,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_1,red,CCG Esports,Swain + Nocturne + Azir + Xayah + Leona,Swain + Nocturne + Azir + Xayah + Leona,False,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_4,blue,Pyramid IV Esports,Seraphine + Jinx + Trundle + K'Sante + Taliyah,K'Sante + Trundle + Taliyah + Jinx + Seraphine,False,5
Arabian League/2026 Season/Summer Promotion_Round 2_1_4,red,JSK Esports,Milio + Sivir + Naafiri + Cassiopeia + Aatrox,Aatrox + Naafiri + Cassiopeia + Sivir + Milio,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_2,blue,Kuma eSports B,Ezreal + K'Sante + Lee Sin + Leona + Aurora,Rumble + Vi + Annie + Kai'Sa + Bard,True,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_2,red,Marere Invokers,Kai'Sa + Rumble + Vi + Bard + Annie,K'Sante + Lee Sin + Aurora + Ezreal + Leona,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_2,blue,Winthrop University,Ezreal + Anivia + Nami + Ambessa + Trundle,Ambessa + Trundle + Anivia + Ezreal + Nami,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_2,red,CCG Esports,Cassiopeia + Bard + Caitlyn + Ornn + Naafiri,Ornn + Naafiri + Cassiopeia + Caitlyn + Bard,False,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_3,blue,Kuma eSports B,Aatrox + Syndra + Kalista + Blitzcrank + Renekton,Gnar + Xin Zhao + Viktor + Ashe + Neeko,True,5
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_3,red,Marere Invokers,Xin Zhao + Viktor + Ashe + Neeko + Gnar,Renekton + Aatrox + Syndra + Kalista + Blitzcrank,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_3,blue,Winthrop University,Karma + Gnar + Xin Zhao + Yunara + Malzahar,Gnar + Xin Zhao + Malzahar + Yunara + Karma,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_3,red,CCG Esports,Ryze + Lulu + Yorick + Rek'Sai + Sivir,Yorick + Rek'Sai + Ryze + Sivir + Lulu,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_4,blue,Winthrop University,Viktor + Skarner + Jayce + Alistar + Corki,Jayce + Skarner + Viktor + Corki + Alistar,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_4,red,CCG Esports,Sejuani + Yone + K'Sante + Nautilus + Kai'Sa,K'Sante + Sejuani + Yone + Kai'Sa + Nautilus,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_5,blue,Winthrop University,Jarvan IV + Gragas + Galio + Tristana + Rakan,Aatrox + Lee Sin + Annie + Miss Fortune + Poppy,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 4_2_5,red,CCG Esports,Annie + Lee Sin + Aatrox + Miss Fortune + Poppy,Gragas + Jarvan IV + Galio + Tristana + Rakan,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_1_1,blue,SillySilly Gaming,Naafiri + Orianna + Nautilus + Senna + K'Sante,Gnar + Wukong + Ryze + Ezreal + Alistar,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_1_1,red,Arneb,Ryze + Ezreal + Wukong + Alistar + Gnar,K'Sante + Naafiri + Orianna + Senna + Nautilus,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_1_2,blue,SillySilly Gaming,Pantheon + Bard + Jhin + Maokai + Ahri,Sion + Trundle + Cassiopeia + Yunara + Leona,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_1_2,red,Arneb,Cassiopeia + Trundle + Yunara + Leona + Sion,Maokai + Pantheon + Ahri + Jhin + Bard,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_1,blue,Saigon Dino,Lee Sin + Orianna + Sion + Mel + Leona,Ambessa + Xin Zhao + Ryze + Jhin + Seraphine,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_1,red,Arneb,Xin Zhao + Ryze + Ambessa + Seraphine + Jhin,Sion + Lee Sin + Orianna + Mel + Leona,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_2,blue,Arneb,Jarvan IV + K'Sante + Aurora + Ezreal + Rakan,Skarner + Naafiri + Taliyah + Kai'Sa + Nautilus,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_2,red,Saigon Dino,Nautilus + Naafiri + Skarner + Taliyah + Kai'Sa,K'Sante + Jarvan IV + Aurora + Ezreal + Rakan,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_3,blue,Saigon Dino,Rumble + Viktor + Pantheon + Ashe + Neeko,Yorick + Trundle + Annie + Miss Fortune + Camille,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_2_3,red,Arneb,Annie + Yorick + Trundle + Miss Fortune + Camille,Rumble + Pantheon + Viktor + Ashe + Neeko,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_3_1,blue,Saigon Dino,Ryze + Rumble + Nautilus + Naafiri + Miss Fortune,Galio + Jarvan IV + Taliyah + Caitlyn + Bard,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_3_1,red,SillySilly Gaming,Jarvan IV + Bard + Galio + Taliyah + Caitlyn,Rumble + Naafiri + Ryze + Miss Fortune + Nautilus,True,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_1,blue,LGD Gaming,Varus + Ryze + Sion + Naafiri + Bard,Rumble + Trundle + Anivia + Jhin + Nautilus,True,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_1,red,Anyone's Legend,Rumble + Trundle + Anivia + Jhin + Nautilus,Sion + Naafiri + Ryze + Varus + Bard,True,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_1,blue,GAM Esports,Cassiopeia + Jarvan IV + Bard + Jhin + Sion,Sion + Jarvan IV + Cassiopeia + Jhin + Bard,False,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_1,red,MVK Esports,Varus + Orianna + Pyke + Lee Sin + Zaahen,Zaahen + Lee Sin + Orianna + Varus + Pyke,False,5
2026 Asia Masters/APAC Qualifier_Qualifier_3_2,blue,Saigon Dino,Vi + Lucian + Milio + Orianna + Gnar,Sion + Lee Sin + Annie + Yunara + Lulu,True,5
2026 Asia Masters/APAC Qualifier_Qualifier_3_2,red,SillySilly Gaming,Lee Sin + Annie + Sion + Yunara + Lulu,Gnar + Vi + Orianna + Lucian + Milio,True,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_2,blue,MVK Esports,Vi + Ahri + Nautilus + Miss Fortune + Gnar,Tristana + Naafiri + Lissandra + Caitlyn + Karma,True,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_2,red,GAM Esports,Naafiri + Karma + Caitlyn + Lissandra + Tristana,Gnar + Vi + Ahri + Miss Fortune + Nautilus,True,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_2,blue,LGD Gaming,Annie + Ezreal + Neeko + Shen + Pantheon,Gangplank + Skarner + Cassiopeia + Caitlyn + Pyke,True,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_2,red,Anyone's Legend,Caitlyn + Cassiopeia + Pyke + Skarner + Gangplank,Shen + Pantheon + Annie + Ezreal + Neeko,True,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_3,blue,MVK Esports,Annie + Ezreal + Nami + K'Sante + Kindred,K'Sante + Kindred + Annie + Ezreal + Nami,False,5
LCP/2026 Season/Split 2 Playoffs_Round 2_3_3,red,GAM Esports,Lucian + Milio + Akali + Xin Zhao + Gwen,Gwen + Xin Zhao + Akali + Lucian + Milio,False,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_3,blue,LGD Gaming,Lucian + Twisted Fate + Milio + K'Sante + Lee Sin,Renekton + Wukong + Ahri + Miss Fortune + Lulu,True,5
LPL/2026 Season/Split 2 Playoffs_Round 2_3_3,red,Anyone's Legend,Lulu + Miss Fortune + Wukong + Ahri + Renekton,K'Sante + Lee Sin + Twisted Fate + Lucian + Milio,True,5
LES/2026 Season/Spring Playoffs_Third-Place Match_1_1,blue,Movistar KOI Fénix,Ryze + Ashe + Seraphine + Nocturne + Yorick,Yorick + Nocturne + Ryze + Ashe + Seraphine,False,5
LES/2026 Season/Spring Playoffs_Third-Place Match_1_1,red,Barça eSports,Varus + Lucian + Milio + Mel + Skarner,Varus + Skarner + Mel + Lucian + Milio,False,5
LES/2026 Season/Spring Playoffs_Third-Place Match_1_2,blue,Movistar KOI Fénix,K'Sante + Jarvan IV + Viktor + Ezreal + Neeko,K'Sante + Jarvan IV + Viktor + Ezreal + Neeko,False,5
LES/2026 Season/Spring Playoffs_Third-Place Match_1_2,red,Barça eSports,Rumble + Naafiri + Annie + Caitlyn + Bard,Rumble + Naafiri + Annie + Caitlyn + Bard,False,5
Hitpoint Masters/2026 Season/Spring Playoffs_Finals_1_1,blue,CITA Kaizen,Sion + Naafiri + Ahri + Ezreal + Senna,Sion + Naafiri + Ahri + Ezreal + Senna,False,5
Hitpoint Masters/2026 Season/Spring Playoffs_Finals_1_1,red,Nightbirds,K'Sante + Wukong + Orianna + Yunara + Rakan,K'Sante + Wukong + Orianna + Yunara + Rakan,False,5
TCL/2026 Season/Spring Playoffs_Finals_1_1,blue,Misa Esports,Ezreal + Bard + Anivia + K'Sante + Naafiri,K'Sante + Naafiri + Anivia + Ezreal + Bard,False,5
TCL/2026 Season/Spring Playoffs_Finals_1_1,red,PCIFIC Esports,Ashe + Seraphine + Aurora + Xin Zhao + Akali,Aurora + Xin Zhao + Akali + Ashe + Seraphine,False,5
Hitpoint Masters/2026 Season/Spring Playoffs_Finals_1_2,blue,CITA Kaizen,Cassiopeia + Lee Sin + Rumble + Irelia + Pyke,Rumble + Lee Sin + Irelia + Cassiopeia + Pyke,False,5
Hitpoint Masters/2026 Season/Spring Playoffs_Finals_1_2,red,Nightbirds,Viktor + Jarvan IV + Varus + Jhin + Rell,Varus + Jarvan IV + Viktor + Jhin + Rell,False,5
LES/2026 Season/Spring Playoffs_Third-Place Match_1_3,blue,Barça eSports,Jayce + Xayah + Rakan + Lissandra + Xin Zhao,Jayce + Xin Zhao + Lissandra + Xayah + Rakan,False,5
